DEXUSEU,DEXKOUS,DTWEXBGS,DTWEXM
1.16085,1079.4699999999998,111.89680000000001,89.59219999999999
1.157975,1081.03,112.05380000000001,89.70615
1.1551,1082.59,112.2108,89.8201
1.1664,1077.62,111.6717,89.0934
1.167,1080.75,111.988,89.2677
1.1679,1071.27,111.8253,89.2653
1.1684666666666665,1070.89,111.82469999999999,89.23729999999999
1.1690333333333334,1070.51,111.8241,89.2093
1.1696,1070.13,111.8235,89.1813
1.1672,1071.86,112.2628,89.3939
1.1778,1065.9,111.7517,88.8521
1.1815,1071.11,112.0719,88.8819
1.1773,1075.0,112.1057,88.9338
1.1782666666666666,1075.0266666666666,112.10703333333333,88.93666666666667
1.1792333333333334,1075.0533333333333,112.10836666666667,88.93953333333334
1.1802,1075.08,112.1097,88.9424
1.1792,1077.14,112.2129,88.9954
1.1784,1082.59,112.2569,89.0226
1.1634,1084.06,112.8581,89.793
1.1616,1101.89,113.3369,90.1206
1.1612666666666667,1102.95,113.38756666666667,90.17569999999999
1.1609333333333334,1104.01,113.43823333333333,90.2308
1.1606,1105.07,113.4889,90.2859
1.1577,1110.64,113.6379,90.4529
1.1592,1107.42,113.4774,90.4464
1.16,1110.01,113.61,90.4353
1.163,1114.49,113.3039,90.297
1.1651333333333334,1114.46,113.29773333333333,90.20816666666667
1.1672666666666667,1114.43,113.29156666666667,90.11933333333333
1.1694,1114.4,113.2854,90.0305
1.1675,1118.08,113.301,90.1171
1.1588,1121.57,113.8964,90.5605
1.1582,1121.96,113.8399,90.5467
1.1677,1111.79,113.2583,89.9735
1.1652666666666667,1114.2966666666666,113.56116666666667,90.12180000000001
1.1628333333333334,1116.8033333333333,113.86403333333334,90.2701
1.1604,1119.31,114.1669,90.4184
1.1653,1114.41,113.3217,90.0426
1.1675,1116.305,113.14865,89.93074999999999
1.1697,1118.2,112.9756,89.8189
1.1738,1114.98,112.6426,89.5756
1.174,1113.78,112.6425,89.60416666666666
1.1742000000000001,1112.5800000000002,112.64240000000001,89.63273333333333
1.1744,1111.38,112.6423,89.6613
1.1728,1113.81,112.5792,89.7541
1.1722,1122.1,112.8582,89.8616
1.1692,1121.38,112.779,90.162
1.1667,1130.3,113.0705,90.2872
1.1681333333333335,1129.47,112.99493333333334,90.1992
1.1695666666666666,1128.6399999999999,112.91936666666666,90.1112
1.171,1127.81,112.8438,90.0232
1.1664,1125.63,113.1504,90.4107
1.1645,1130.76,113.3349,90.5535
1.1604,1136.38,113.9464,90.9072
1.1708,1128.16,113.3214,90.0729
1.1706,1130.2566666666667,113.35586666666667,90.06166666666667
1.1703999999999999,1132.3533333333335,113.39033333333333,90.05043333333333
1.1702,1134.45,113.4248,90.0392
1.1684,1127.39,113.2043,90.0878
1.1677,1122.59,112.9217,89.9515
1.1654,1121.72,112.9175,90.0238
1.166,1115.77,112.8122,89.9284
1.1679333333333333,1116.1733333333334,112.7429,89.82616666666667
1.1698666666666666,1116.5766666666666,112.6736,89.72393333333333
1.1718,1116.98,112.6043,89.6217
1.1706,1112.75,112.7297,89.7843
1.1666,1118.15,112.8897,89.8964
1.1612,1126.91,113.1674,90.106
1.1597,1122.68,113.0114,90.0491
1.1586,1123.7533333333333,113.0837,90.1322
1.1575,1124.8266666666668,113.156,90.2153
1.1564,1125.9,113.2283,90.2984
1.1597,1118.0,112.9753,90.1775
1.1598,1119.01,113.1404,90.2848
1.1566,1119.0,113.3797,90.3483
1.1399,1130.19,114.2992,91.1345
1.1398,1131.19,114.4827,91.14703333333334
1.1397,1132.19,114.6662,91.15956666666666
1.1396,1133.19,114.8497,91.1721
1.1351,1128.9,114.6566,91.3092
1.1332,1135.3,115.1512,91.4788
1.1388,1125.35,114.6403,91.2794
1.141,1123.2,114.5327,91.025
1.1419333333333332,1122.5666666666666,114.47156666666667,90.98270000000001
1.1428666666666667,1121.9333333333334,114.41043333333333,90.9404
1.1438,1121.3,114.3493,90.8981
1.1534,1117.41,113.8595,90.4279
1.1595,1117.0,113.6622,90.125
1.1567,1123.37,114.0926,90.457
1.1625,1113.3,113.598,90.1696
1.1642000000000001,1111.43,113.48923333333333,90.06416666666667
1.1659,1109.56,113.38046666666666,89.95873333333334
1.1676,1107.69,113.2717,89.8533
1.172,1105.14,113.3441,89.6156
1.1699,1109.2,113.6458,89.749
1.1646,1113.13,114.0895,89.9322
1.1596,1116.5,114.275,90.2569
1.15885,1116.75,114.42075,90.371825
1.1581000000000001,1117.0,114.5665,90.48675
1.15735,1117.25,114.71225000000001,90.601675
1.1566,1117.5,114.858,90.7166
1.162,1121.0,114.7474,90.4994
1.1624,1122.4,114.6473,90.4163
1.1572,1123.5,114.5807,90.5598
1.1582666666666668,1124.9666666666667,114.61356666666666,90.5065
1.1593333333333333,1126.4333333333334,114.64643333333333,90.4532
1.1604,1127.9,114.6793,90.3999
1.1591,1126.17,114.7044,90.451
1.1626,1121.62,114.2185,90.036
1.1672,1120.9,113.9264,89.8946
1.1656,1119.0,114.0654,90.0256
1.1666333333333334,1120.9033333333334,114.0154,89.9556
1.1676666666666666,1122.8066666666666,113.9654,89.8856
1.1687,1124.71,113.9154,89.8156
1.1693,1122.18,113.7735,89.7408
1.1685,1120.61,113.6528,89.6809
1.1744,1119.58,113.4986,89.4289
1.1739,1114.3,113.5097,89.5186
1.1750333333333334,1115.96,113.51646666666666,89.49260000000001
1.1761666666666666,1117.62,113.52323333333334,89.4666
1.1773,1119.28,113.53,89.4406
1.177,1118.12,113.7203,89.4965
1.1758,1114.64,113.6738,89.5782
1.167,1113.41,113.9782,90.1452
1.1622,1109.76,113.8072,90.1109
1.1603666666666665,1110.6833333333334,113.81236666666666,90.12983333333334
1.1585333333333334,1111.6066666666666,113.81753333333333,90.14876666666666
1.1567,1112.53,113.8227,90.1677
1.156,1112.43,113.8946,90.2279
1.1525,1121.42,114.1559,90.4667
1.1508,1130.78,114.6857,90.6463
1.1502,1131.25,114.5599,90.6888
1.1497,1131.655,114.584125,90.6895
1.1492,1132.06,114.60835,90.6902
1.1487,1132.465,114.632575,90.6909
1.1482,1132.87,114.6568,90.6916
1.1541,1138.9,114.6059,90.4526
1.1565,1134.16,114.4062,90.4188
1.1559,1130.82,114.368,90.3927
1.1570666666666667,1130.3133333333333,114.25999999999999,90.29783333333333
1.1582333333333332,1129.8066666666666,114.152,90.20296666666667
1.1594,1129.3,114.044,90.1081
1.1593,1123.88,113.8952,90.0732
1.154,1126.2,114.1743,90.4094
1.1494,1138.06,114.8152,90.7481
1.1513,1131.13,114.8557,90.831
1.1497666666666666,1131.6533333333334,114.96286666666667,90.9105
1.1482333333333334,1132.1766666666667,115.07003333333333,90.99000000000001
1.1467,1132.7,115.1772,91.0695
1.148,1137.53,115.1641,90.9384
1.1389,1136.66,115.3743,91.1552
1.1374,1134.9,115.4818,91.3893
1.1388,1141.74,115.4717,91.2889
1.1388666666666667,1141.0966666666666,115.61196666666666,91.34923333333333
1.1389333333333334,1140.4533333333334,115.75223333333334,91.40956666666666
1.139,1139.81,115.8925,91.4699
1.1364,1137.68,116.2346,91.6495
1.1332,1140.78,116.5268,91.7392
1.1396,1126.19,115.8643,91.3253
1.1378,1117.72,115.6415,91.4119
1.1383333333333332,1119.19,115.66149999999999,91.38573333333333
1.1388666666666667,1120.66,115.6815,91.35956666666667
1.1394,1122.13,115.7015,91.3334
1.1412,1121.31,115.5607,91.3144
1.1459,1117.52,115.2505,91.0213
1.1416,1118.99,115.6463,91.2655
1.1325,1131.4,116.4762,91.8931
1.131575,1131.6225,116.52405,91.9229
1.1306500000000002,1131.845,116.5719,91.9527
1.129725,1132.0675,116.61975,91.9825
1.1288,1132.29,116.6676,92.0123
1.1312,1132.1,116.4964,91.9276
1.1324,1127.2,116.3849,91.9047
1.1402,1124.81,115.9246,91.437
1.1417333333333335,1125.2333333333333,115.94473333333333,91.37713333333333
1.1432666666666667,1125.6566666666665,115.96486666666667,91.31726666666667
1.1448,1126.08,115.985,91.2574
1.1391,1128.53,116.2357,91.6112
1.1393,1127.3,116.0911,91.7197
1.13625,1129.1,116.2807,91.76715
1.1332,1130.9,116.4703,91.8146
1.1333333333333333,1129.4966666666667,116.52013333333333,91.84773333333334
1.1334666666666666,1128.0933333333335,116.56996666666666,91.88086666666666
1.1336,1126.69,116.6198,91.914
1.1281,1129.41,116.8991,92.3354
1.1286,1127.81,116.8333,92.3269
1.1382,1119.91,116.1954,91.795
1.1323,1118.61,116.4121,92.0345
1.1334,1115.8066666666666,116.24293333333333,91.93516666666666
1.1345,1113.0033333333333,116.07376666666667,91.83583333333334
1.1356,1110.2,115.9046,91.7365
1.1345,1108.82,116.0015,91.7339
1.13595,1115.445,116.1999,91.856
1.1374,1122.07,116.3983,91.9781
1.139,1121.8,116.0839,91.7441
1.1382666666666668,1123.9666666666667,116.28056666666667,91.87543333333333
1.1375333333333333,1126.1333333333332,116.47723333333333,92.00676666666666
1.1368,1128.3,116.6739,92.1381
1.1314,1128.6,116.7556,92.4448
1.1362,1124.51,116.2205,92.045
1.1358,1124.73,116.3967,92.1438
1.13,1133.2,116.7891,92.4416
1.1313,1132.19,116.67686666666667,92.36999999999999
1.1325999999999998,1131.18,116.56463333333333,92.2984
1.1339,1130.17,116.4524,92.2268
1.1364,1127.76,116.4122,92.2204
1.1422,1120.96,116.0672,91.9023
1.1432,1123.87,116.0179,91.9457
1.1402,1125.3,116.2221,92.1151
1.14032,1125.086,116.22063333333332,92.1151
1.1404400000000001,1124.872,116.21916666666667,92.1151
1.14056,1124.658,116.2177,92.1151
1.1406800000000001,1124.444,116.16665,92.0721
1.1408,1124.23,116.1156,92.0291
1.1412,1121.37,115.9922,92.2298
1.1445,1114.9,115.7226,91.9394
1.1448666666666667,1114.2166666666667,115.67063333333333,91.89096666666667
1.1452333333333333,1113.5333333333333,115.61866666666667,91.84253333333334
1.1456,1112.85,115.5667,91.7941
1.14065,1115.98,115.66714999999999,91.9536
1.1357,1119.11,115.7676,92.1131
1.1399,1124.64,115.4611,91.6091
1.141,1116.73,114.9813,91.3243
1.1429333333333334,1116.9866666666667,114.84156666666667,91.1956
1.1448666666666667,1117.2433333333333,114.70183333333334,91.06689999999999
1.1468,1117.5,114.5621,90.9382
1.1444,1122.93,114.7272,91.0535
1.1524,1117.7,114.1394,90.535
1.1517,1116.1,114.048,90.5982
1.1479,1117.18,114.0383,90.7375
1.1457249999999999,1118.5325,114.11307500000001,90.846375
1.1435499999999998,1119.885,114.18785,90.95525
1.141375,1121.2375,114.262625,91.064125
1.1392,1122.59,114.3374,91.173
1.1408,1119.1,114.1341,91.0332
1.1386,1123.34,114.4087,91.211
1.1362,1122.8,114.5555,91.3493
1.136125,1124.48,114.6045,91.368375
1.13605,1126.1599999999999,114.6535,91.38745
1.135975,1127.84,114.70249999999999,91.406525
1.1359,1129.52,114.7515,91.4256
1.139,1127.89,114.5732,91.3098
1.1322,1126.33,114.614,91.5839
1.1407,1117.58,114.0168,91.0087
1.1417333333333333,1117.9533333333334,114.02763333333334,90.9666
1.1427666666666667,1118.3266666666666,114.03846666666666,90.92450000000001
1.1438,1118.7,114.0493,90.8824
1.1424,1117.75,114.0227,90.9716
1.1418,1117.29,114.0705,90.9283
1.1454,1111.82,113.5476,90.5297
1.1474,1118.31,113.7524,90.5006
1.1461999999999999,1118.59,113.79286666666667,90.59363333333334
1.145,1118.8700000000001,113.83333333333333,90.68666666666667
1.1438,1119.15,113.8738,90.7797
1.1406,1117.2,114.0404,90.9757
1.138,1119.35,114.2275,91.1844
1.1357,1124.11,114.4308,91.4657
1.1326,1123.14,114.4975,91.5568
1.1309666666666667,1124.1100000000001,114.6746,91.67333333333333
1.1293333333333333,1125.08,114.85170000000001,91.78986666666667
1.1277,1126.05,115.0288,91.9064
1.1316,1122.27,114.7278,91.6756
1.1288,1123.32,114.9388,91.7753
1.1284,1128.0,115.0984,91.9835
1.1268,1125.59,114.9899,91.8995
1.1283,1125.3274999999999,114.884325,91.81190000000001
1.1298,1125.065,114.77875,91.7243
1.1313,1124.8025,114.673175,91.63669999999999
1.1328,1124.54,114.5676,91.5491
1.1333,1125.0349999999999,114.5373,91.4866
1.1338,1125.53,114.507,91.4241
1.1342,1121.07,114.2692,91.3718
1.1343,1119.4133333333332,114.2272,91.37853333333332
1.1344,1117.7566666666667,114.1852,91.38526666666667
1.1345,1116.1,114.1432,91.392
1.1374,1116.88,114.0662,91.1249
1.137,1117.74,114.0337,91.0738
1.1379,1124.65,114.1971,91.1604
1.1376,1126.76,114.535,91.4904
1.136,1126.75,114.58676666666666,91.5779
1.1344,1126.74,114.63853333333333,91.66539999999999
1.1328,1126.73,114.6903,91.7529
1.13,1126.46,114.8019,91.9745
1.132,1127.18,114.9697,92.0498
1.1214,1133.18,115.4905,92.4164
1.1243,1131.74,115.3585,92.3079
1.1237333333333335,1132.1766666666667,115.33743333333334,92.31246666666667
1.1231666666666666,1132.6133333333332,115.31636666666667,92.31703333333334
1.1226,1133.05,115.2953,92.3216
1.1276,1127.89,114.9376,92.0726
1.131,1130.47,114.7361,91.7253
1.1304,1135.05,114.7891,91.7808
1.1326,1134.44,114.5808,91.7045
1.1329666666666667,1133.54,114.5328,91.69486666666667
1.1333333333333333,1132.64,114.4848,91.68523333333333
1.1337,1131.74,114.4368,91.6756
1.1346,1129.0,114.2313,91.5218
1.1352,1128.25,114.1497,91.5996
1.1361,1128.4,114.1672,91.6184
1.1282,1136.8,114.6845,91.7523
1.1296000000000002,1135.16,114.59493333333333,91.72203333333334
1.131,1133.52,114.50536666666667,91.69176666666667
1.1324,1131.88,114.4158,91.6615
1.128,1133.55,114.6404,91.7957
1.125,1138.09,115.1236,92.0099
1.1236,1136.65,115.2575,92.1201
1.1228,1136.3,115.1364,92.0715
1.1222,1135.2,115.06926666666666,92.0865
1.1216,1134.1,115.00213333333333,92.1015
1.121,1133.0,114.935,92.1165
1.1186,1137.16,115.1164,92.3151
1.1242,1134.29,114.7204,91.9455
1.1216,1136.05,114.9687,92.2035
1.1217,1136.87,114.9714,92.3203
1.1232,1138.9966666666667,114.8769,92.2029
1.1247,1141.1233333333332,114.7824,92.08550000000001
1.1262,1143.25,114.6879,91.9681
1.1278,1140.25,114.5307,91.8744
1.1266,1137.26,114.4255,91.8693
1.1262,1140.73,114.629,92.0946
1.1304,1133.0,114.3517,91.9007
1.1304,1133.2,114.399,91.9251
1.1304,1133.3999999999999,114.4463,91.9495
1.1304,1133.6,114.4936,91.9739
1.1293,1136.13,114.6745,92.0063
1.1297,1131.7,114.5128,92.015
1.1241,1136.2,114.7057,92.3006
1.1246,1135.4,114.6961,92.3041
1.125,1137.1066666666668,114.72003333333333,92.27776666666666
1.1254,1138.8133333333333,114.74396666666667,92.25143333333334
1.1258,1140.52,114.7679,92.2251
1.1213,1143.22,115.1563,92.5672
1.1192,1155.65,115.4172,92.7265
1.114,1160.15,115.7692,92.9863
1.1154,1158.1,115.4749,92.8366
1.1158,1158.7333333333333,115.49036666666667,92.82786666666667
1.1162,1159.3666666666666,115.50583333333333,92.81913333333334
1.1166,1160.0,115.5213,92.8104
1.1201,1165.1,115.3268,92.5432
1.1246,1161.61,115.0008,92.284
1.1184,1166.62,115.5607,92.6881
1.1186,1165.95,115.2635,92.5139
1.1189666666666667,1167.0333333333333,115.30233333333332,92.51
1.1193333333333333,1168.1166666666668,115.34116666666667,92.5061
1.1197,1169.2,115.38,92.5022
1.1178,1172.5,115.6104,92.5916
1.1206,1170.2,115.5161,92.4504
1.1228,1183.1,115.8414,92.3633
1.1241,1176.62,115.5327,92.1684
1.1238000000000001,1180.06,115.65986666666667,92.20063333333334
1.1235,1183.5,115.78703333333333,92.23286666666667
1.1232,1186.94,115.9142,92.2651
1.1207,1186.94,115.942,92.4445
1.1208,1188.74,115.8561,92.3925
1.1178,1190.52,116.0343,92.5915
1.1166,1195.07,116.4481,92.7843
1.1167333333333334,1194.6499999999999,116.40293333333334,92.74713333333334
1.1168666666666667,1194.23,116.35776666666666,92.70996666666666
1.117,1193.81,116.3126,92.6728
1.1158,1194.31,116.2847,92.7869
1.1156,1194.36,116.2414,92.77
1.1172,1189.31,116.2369,92.705
1.1197,1186.2,116.0809,92.5183
1.1192,1186.315,116.140125,92.55879999999999
1.1187,1186.43,116.19935000000001,92.5993
1.1181999999999999,1186.545,116.25857500000001,92.63980000000001
1.1177,1186.66,116.3178,92.6803
1.1136,1186.66,116.5533,92.9174
1.114,1189.14,116.3986,92.9178
1.1149,1190.5,116.7279,92.7575
1.1168,1187.3233333333333,116.64450000000001,92.63916666666667
1.1187,1184.1466666666668,116.5611,92.52083333333333
1.1206,1180.97,116.4777,92.4025
1.1236,1180.58,116.0919,92.119
1.1242,1178.24,116.0309,92.0448
1.1294,1179.51,115.9788,91.7718
1.1324,1181.27,115.7386,91.4864
1.1319666666666668,1182.5166666666667,115.65946666666667,91.51976666666667
1.1315333333333333,1183.7633333333333,115.58033333333333,91.55313333333334
1.1311,1185.01,115.5012,91.5865
1.1316,1178.88,115.3803,91.6213
1.131,1182.82,115.4388,91.6749
1.1275,1183.23,115.6281,91.878
1.1217,1184.7,115.9059,92.2459
1.1222999999999999,1185.31,115.92683333333333,92.2476
1.1229,1185.92,115.94776666666667,92.2493
1.1235,1186.53,115.9687,92.251
1.1196,1185.37,115.8798,92.3749
1.1214,1185.37,115.7891,92.1848
1.1284,1159.05,114.8046,91.4142
1.1328,1163.25,114.8378,91.271
1.1349666666666667,1160.88,114.77746666666667,91.15483333333333
1.1371333333333333,1158.51,114.71713333333334,91.03866666666667
1.1393,1156.14,114.6568,90.9225
1.1386,1155.97,114.6373,90.8253
1.139,1156.36,114.5619,90.824
1.1372,1157.86,114.6663,90.9211
1.1374,1154.58,114.5834,90.8599
1.1351666666666667,1155.8866666666665,114.6305,91.01326666666667
1.1329333333333333,1157.1933333333334,114.6776,91.16663333333332
1.1307,1158.5,114.7247,91.32
1.1301,1166.31,114.8268,91.2829
1.1275,1171.14,114.8145,91.2641
1.12455,1170.7,114.9644,91.495
1.1216,1170.26,115.1143,91.7259
1.1213333333333333,1173.9433333333334,115.08496666666667,91.73293333333334
1.1210666666666667,1177.6266666666666,115.05563333333333,91.73996666666666
1.1208,1181.31,115.0263,91.747
1.121,1180.2,115.1026,91.8509
1.126,1181.58,115.0897,91.5333
1.1261,1173.35,114.8375,91.4185
1.1254,1178.71,114.7696,91.3169
1.1256,1178.82,114.74076666666666,91.30396666666667
1.1258,1178.93,114.71193333333333,91.29103333333333
1.126,1179.04,114.6831,91.2781
1.1212,1177.31,115.0124,91.6052
1.1232,1181.09,114.8829,91.4723
1.1228,1178.29,114.8751,91.4877
1.122,1173.92,114.8702,91.4838
1.1218000000000001,1175.3366666666668,114.91433333333333,91.5231
1.1216,1176.7533333333333,114.95846666666667,91.5624
1.1214,1178.17,115.0026,91.6017
1.1156,1178.72,115.3001,91.9096
1.1141,1177.54,115.2441,91.9281
1.1156,1181.17,115.2987,92.0118
1.1121,1184.51,115.5454,92.3149
1.1128,1184.1266666666666,115.56013333333334,92.30403333333334
1.1135000000000002,1183.7433333333333,115.57486666666667,92.29316666666666
1.1142,1183.36,115.5896,92.2823
1.1148,1181.94,115.6222,92.3487
1.113,1182.74,115.4955,92.2976
1.1062,1187.0,116.0509,92.682
1.1112,1196.59,116.1874,92.3013
1.1140333333333332,1202.8933333333332,116.3206,92.14676666666666
1.1168666666666667,1209.1966666666667,116.4538,91.99223333333333
1.1197,1215.5,116.587,91.8377
1.1196,1214.83,116.6921,92.0435
1.1236,1214.46,116.8003,91.9241
1.121,1208.77,116.4756,91.8988
1.1222,1214.15,116.4432,91.7475
1.1218666666666668,1214.6666666666667,116.5477,91.77303333333333
1.1215333333333333,1215.1833333333334,116.6522,91.79856666666667
1.1212,1215.7,116.7567,91.8241
1.1182,1220.7,116.7283,92.0677
1.1144,1212.44,117.0926,92.3037
1.1106,1214.34,117.2247,92.4469
1.1091,1205.75,117.0796,92.4426
1.1092666666666666,1207.3666666666666,117.18306666666666,92.4662
1.1094333333333333,1208.9833333333333,117.28653333333334,92.4898
1.1096,1210.6,117.39,92.5134
1.1092,1207.93,117.3738,92.5417
1.1098,1202.0,117.1778,92.437
1.1089,1206.96,117.357,92.4518
1.1148,1210.5,117.3027,92.1048
1.1136,1212.8366666666666,117.42446666666667,92.16126666666666
1.1124,1215.1733333333334,117.54623333333333,92.21773333333333
1.1112,1217.51,117.668,92.2742
1.1094,1211.38,117.7525,92.28
1.1084,1213.75,117.8792,92.403
1.1059,1216.14,118.0652,92.6363
1.0989,1211.32,118.16,92.8788
1.0983749999999999,1211.6,118.19825,92.91015
1.09785,1211.88,118.2365,92.94149999999999
1.097325,1212.16,118.27475,92.97285
1.0968,1212.44,118.313,93.0042
1.1025,1207.84,117.6745,92.5853
1.1038,1200.18,117.4791,92.5242
1.1042,1196.81,117.1305,92.3596
1.1046666666666667,1195.3166666666666,117.10756666666667,92.33156666666666
1.1051333333333333,1193.8233333333333,117.08463333333333,92.30353333333333
1.1056,1192.33,117.0617,92.2755
1.1042,1191.22,117.09,92.3653
1.1001,1191.51,117.3138,92.6964
1.1074,1180.7,116.8391,92.4527
1.1074,1176.62,116.769,92.5151
1.1051333333333333,1178.7333333333333,116.85470000000001,92.5817
1.1028666666666667,1180.8466666666666,116.9404,92.6483
1.1006,1182.96,117.0261,92.7149
1.1063,1186.1,116.9839,92.5281
1.1061,1191.51,116.9779,92.6362
1.1046,1193.87,117.0877,92.6219
1.1004,1188.16,117.1835,92.7852
1.0999666666666668,1190.6000000000001,117.22253333333333,92.78706666666668
1.0995333333333333,1193.04,117.26156666666667,92.78893333333333
1.0991,1195.48,117.3006,92.7908
1.0999,1196.52,117.2247,92.658
1.0949,1200.17,117.6549,93.0487
1.0938,1201.99,117.729,93.0767
1.0942,1200.03,117.7246,93.0903
1.0929666666666666,1198.6366666666665,117.79933333333334,93.1447
1.0917333333333334,1197.2433333333333,117.87406666666666,93.1991
1.0905,1195.85,117.9488,93.2535
1.0932,1198.96,117.9621,93.1357
1.0951,1205.47,117.9694,93.1333
1.0991,1204.67,117.6628,92.8842
1.0974,1192.93,117.5306,93.019
1.0977333333333332,1194.1166666666668,117.53880000000001,92.99766666666667
1.0980666666666667,1195.3033333333333,117.547,92.97633333333333
1.0984,1196.49,117.5552,92.955
1.0949,1193.24,117.7423,93.2076
1.0978,1197.29,117.6854,93.1479
1.1018,1190.06,117.282,92.8388
1.1039,1195.61,116.8257,92.4769
1.103825,1192.875,116.822325,92.494
1.10375,1190.1399999999999,116.81895,92.5111
1.103675,1187.405,116.815575,92.5282
1.1036,1184.67,116.8122,92.5453
1.1075,1186.38,116.6438,92.3027
1.1129,1179.05,116.2631,91.9157
1.1155,1181.06,116.1359,91.7673
1.1151666666666666,1178.23,116.1057,91.74346666666668
1.1148333333333333,1175.3999999999999,116.0755,91.71963333333333
1.1145,1172.57,116.0453,91.6958
1.1138,1170.49,115.9868,91.7243
1.1118,1172.07,116.0601,91.8606
1.1098,1173.19,116.1291,91.9644
1.1081,1171.58,116.0788,92.0086
1.1085333333333334,1171.11,116.0604,92.00163333333333
1.1089666666666667,1170.64,116.042,91.99466666666667
1.1094,1170.17,116.0236,91.9877
1.1117,1163.03,115.9811,91.8727
1.1123,1167.76,116.1649,92.0533
1.1155,1169.1,115.9137,91.7069
1.1169,1165.45,115.7324,91.6398
1.1160666666666668,1163.3966666666668,115.77616666666667,91.69913333333334
1.1152333333333333,1161.3433333333332,115.81993333333332,91.75846666666666
1.1144,1159.29,115.8637,91.8178
1.107,1157.64,116.1149,92.2565
1.1076,1156.73,116.1012,92.2125
1.1045,1154.44,116.1179,92.4073
1.1019,1157.14,116.344,92.5943
1.10185,1158.055,116.40407499999999,92.584725
1.1018,1158.97,116.46414999999999,92.57515000000001
1.10175,1159.885,116.524225,92.565575
1.1017,1160.8,116.5843,92.556
1.1004,1167.76,116.8404,92.5892
1.1016,1169.82,116.8031,92.4909
1.1046,1166.98,116.4409,92.3875
1.1057000000000001,1165.9066666666668,116.41506666666666,92.31206666666667
1.1068,1164.8333333333333,116.38923333333334,92.23663333333333
1.1079,1163.76,116.3634,92.1612
1.1075,1167.13,116.5402,92.2565
1.1063,1169.8,116.8293,92.4858
1.1067,1175.71,116.7447,92.3809
1.1029,1179.33,116.9148,92.6312
1.1022333333333334,1177.25,116.94683333333333,92.66886666666667
1.1015666666666666,1175.1699999999998,116.97886666666668,92.70653333333334
1.1009,1173.09,117.0109,92.7442
1.1012,1175.59,117.0529,92.7168
1.1002,1176.89,117.1292,92.7726
1.10105,1179.1100000000001,117.12549999999999,92.74295000000001
1.1019,1181.33,117.1218,92.7133
1.1037666666666668,1181.8333333333333,117.07,92.61880000000001
1.1056333333333332,1182.3366666666666,117.0182,92.5243
1.1075,1182.84,116.9664,92.4298
1.1089,1190.31,116.8916,92.2354
1.1076,1194.45,116.6938,92.1132
1.1104,1189.23,116.3857,91.8797
1.1052,1189.86,116.5394,92.238
1.1057,1189.7233333333334,116.46946666666666,92.193
1.1062,1189.5866666666666,116.39953333333334,92.148
1.1067,1189.45,116.3296,92.103
1.109,1191.01,116.2557,92.0271
1.1092,1192.2,116.1492,91.9339
1.1115,1186.41,115.8755,91.8983
1.1128,1171.97,115.6976,91.7647
1.1131666666666666,1171.9133333333334,115.65036666666666,91.74393333333333
1.1135333333333333,1171.8566666666666,115.60313333333333,91.72316666666667
1.1139,1171.8,115.5559,91.7024
1.1148,1165.81,115.5561,91.7773
1.1113,1168.02,115.6627,91.8571
1.1128,1165.04,115.5997,91.7675
1.1076,1160.3,115.7604,92.0735
1.1080999999999999,1161.4133333333334,115.7758,92.07446666666667
1.1086,1162.5266666666666,115.7912,92.07543333333334
1.1091,1163.64,115.8066,92.0764
1.1084,1163.21,115.7493,92.0516
1.1093000000000002,1162.1950000000002,115.692,91.9875
1.1102,1161.18,115.6347,91.9234
1.1174,1160.87,115.2207,91.4593
1.1188333333333333,1159.1633333333332,115.1351,91.35296666666666
1.1202666666666665,1157.4566666666667,115.0495,91.24663333333334
1.1217,1155.75,114.9639,91.1403
1.1227,1155.46,114.6697,90.8221
1.11965,1156.705,114.82215,90.8221
1.1166,1157.95,114.9746,90.8221
1.1173,1165.15,114.9862,90.8221
1.1177666666666666,1165.93,114.97586666666666,90.8221
1.1182333333333334,1166.71,114.96553333333334,90.8221
1.1187,1167.49,114.9552,90.8221
1.1138,1166.21,115.1467,90.8221
1.1117,1170.61,115.1318,90.8221
1.1106,1158.63,115.2325,90.8221
1.1119,1161.18,115.0671,90.8221
1.1125333333333334,1159.5366666666666,115.05596666666666,90.8221
1.1131666666666666,1157.8933333333334,115.04483333333333,90.8221
1.1138,1156.25,115.0337,90.8221
1.113,1156.28,115.0233,90.8221
1.116,1156.84,114.9526,90.8221
1.1131,1160.86,114.9999,90.8221
1.1093,1159.08,115.0642,90.8221
1.109375,1160.9499999999998,115.094775,90.8221
1.1094499999999998,1162.82,115.12535,90.8221
1.1095249999999999,1164.69,115.155925,90.8221
1.1096,1166.56,115.1865,90.8221
1.1085,1165.68,115.2264,90.8221
1.1041,1168.38,115.5537,90.8221
1.1026,1166.91,115.5545,90.8221
1.1023666666666667,1170.0066666666667,115.63613333333333,90.8221
1.1021333333333334,1173.1033333333335,115.71776666666668,90.8221
1.1019,1176.2,115.7994,90.8221
1.1008,1176.23,115.7226,90.8221
1.1004,1176.98,115.6986,90.8221
1.1032,1191.94,115.8065,90.8221
1.1082,1191.3,115.7342,90.8221
1.1075333333333335,1192.4666666666667,115.862,90.8221
1.1068666666666667,1193.6333333333332,115.9898,90.8221
1.1062,1194.8,116.1176,90.8221
1.1043,1184.51,115.929,90.8221
1.1006,1187.25,116.0082,90.8221
1.0979,1179.64,116.1508,90.8221
